SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
11035129,USD,2022,FY,2023-03-30,2023-03-30,14285254.0,14285254.0,,,,-39780000.0,-12700000.0,-27080000.0,,-39780000,462000.0,,-39318000,-48648000.0,-87966000,,-87966000,,-87966000,-87966000
6480982,USD,2017,FY,2018-03-31,2020-05-29,46028739.0,49201766.0,269888000.0,-105163000.0,164725000.0,-131446000.0,-131446000.0,,,33279000,-10810000.0,-8775000.0,22469000,,22469000,11006000.0,33475000,,33475000,33475000
6480982,USD,2018,FY,2019-03-31,2021-05-27,47477597.0,49211311.0,66141000.0,-25650000.0,40491000.0,-37324000.0,-37324000.0,,,3167000,-2164000.0,-1849000.0,1003000,-22176000.0,-21173000,3259000.0,-17914000,,-17914000,-17914000
6480982,USD,2019,FY,2020-05-27,2022-05-26,48498813.0,50817143.0,282851000.0,-101728000.0,181123000.0,-157155000.0,-157155000.0,,,23968000,-5881000.0,-6307000.0,18087000,5982000.0,24069000,-6185000.0,17884000,,17884000,17884000
6480982,USD,2020,FY,2021-05-27,2023-05-25,49377410.0,51994145.0,318110000.0,-111912000.0,206198000.0,-194157000.0,-194157000.0,,,12041000,-5710000.0,-4090000.0,6331000,-2641000.0,3690000,2542000.0,6232000,,6232000,6232000
6480982,USD,2021,FY,2022-05-26,2023-05-25,50940808.0,53654303.0,392155000.0,-140423000.0,251732000.0,-221912000.0,-221912000.0,,,29820000,-3879000.0,-2441000.0,25941000,-510000.0,25431000,-3661000.0,21770000,,21770000,21770000
446590,USD,2018,FY,2019-04-29,2019-04-29,34441000.0,35787000.0,480266000.0,-199925000.0,280341000.0,-269461000.0,-181311000.0,-88150000.0,,10880000,3920000.0,,14800000,,14800000,7775000.0,22575000,,22575000,22575000
187864,USD,2018,FY,2018-09-25,2018-09-25,8207365.0,8620102.0,28697622.0,-5841601.0,22856021.0,-19847496.0,-19596053.0,-251443.0,,3008525,19871.0,19871.0,3028396,,3028396,-1126000.0,1902396,,1902396,1902396
187864,USD,2019,FY,2019-08-27,2019-08-27,8306338.0,8631469.0,31299750.0,-7451806.0,23847944.0,-21029433.0,-20446122.0,-583311.0,,2818511,90707.0,90707.0,2909218,,2909218,-940000.0,1969218,,1969218,1969218
187864,USD,2020,FY,2020-08-25,2021-08-24,8403220.0,8826418.0,32471000.0,-7271000.0,25200000.0,-20082000.0,-19945000.0,-1050000.0,,5118000,121000.0,121000.0,5239000,,5239000,-1078000.0,4161000,,4161000,4161000
187864,USD,2021,FY,2021-08-24,2022-08-23,8566224.0,8911842.0,35756000.0,-8451000.0,27305000.0,-24165000.0,-22443000.0,-1722000.0,,3140000,27000.0,27000.0,3167000,,3167000,-805000.0,2362000,,2362000,2362000
187864,USD,2022,FY,2022-08-23,2023-08-22,8471320.0,8768703.0,41659000.0,-10217000.0,31442000.0,-28470000.0,-27114000.0,-1356000.0,,2972000,25000.0,25000.0,2997000,,2997000,-692000.0,2305000,,2305000,2305000
1841823,USD,2018,FY,2018-08-08,2020-03-06,211.0,211.0,,,,-19100000.0,-2702000.0,-16398000.0,,-19100000,-824000.0,,-19924000,-1290000.0,-21214000,,-21214000,,-21214000,-21214000
1841823,USD,2019,FY,2019-08-07,2021-03-12,211.0,211.0,,,,-46971000.0,-26482000.0,-20489000.0,,-46971000,502000.0,,-46469000,-594000.0,-47063000,-122000.0,-47185000,,-47185000,-47185000
1841823,USD,2020,FY,2020-08-07,2022-03-30,211.0,211.0,,,,-50555000.0,-24206000.0,-26349000.0,,-50555000,-319000.0,,-50874000,,-50874000,,-50874000,,-50874000,-50874000
1841823,USD,2021,FY,2021-08-16,2022-08-12,211.0,211.0,,,,-13059000.0,-7355000.0,-5704000.0,,-13059000,-329000.0,,-13388000,-22670000.0,-36058000,,-36058000,,-36058000,-36058000
1841823,USD,2022,FY,2022-08-12,2023-08-11,211.0,211.0,,,,-10296000.0,-2645000.0,-7651000.0,,-10296000,-322000.0,,-10618000,,-10618000,,-10618000,,-10618000,-10618000
446592,USD,2018,FY,2019-01-30,2021-02-23,177928000.0,190110000.0,986653000.0,-478671000.0,507982000.0,-180471000.0,-37684000.0,,-137209000.0,327511000,-100054000.0,-104993000.0,227457000,-1071000.0,226386000,,226386000,,212612000,212596000
446592,USD,2019,FY,2020-02-24,2022-02-22,180805000.0,191995000.0,1037256000.0,-501827000.0,535429000.0,-195055000.0,-35679000.0,,-152110000.0,340374000,-95468000.0,-104223000.0,244906000,51016000.0,295922000,,295922000,,279139000,279123000
446592,USD,2020,FY,2021-02-23,2023-02-21,181828000.0,192555000.0,1118803000.0,-553755000.0,565048000.0,-215474000.0,-39276000.0,,-155131000.0,349574000,-97372000.0,-102771000.0,252202000,-10786000.0,241416000,,241416000,,228284000,228268000
446592,USD,2021,FY,2022-02-22,2023-02-21,183469000.0,192736000.0,1316403000.0,-676924000.0,639479000.0,-255799000.0,-39576000.0,,-188444000.0,383680000,-104837000.0,-108718000.0,278843000,-2843000.0,276000000,,276000000,,262478000,262462000
446592,USD,2022,FY,2023-02-21,2023-02-21,183469000.0,192736000.0,1447080000.0,-750714000.0,696366000.0,-283186000.0,-44857000.0,,-202362000.0,413180000,-113199000.0,-116562000.0,299981000,-1156000.0,298825000,,298825000,,284627000,284611000
9076081,USD,2018,FY,2019-03-08,2021-02-26,42791061.0,44299304.0,663716000.0,-429061000.0,234655000.0,-146883000.0,-6194000.0,,-11476000.0,87772000,-73648000.0,-73298000.0,14124000,,14124000,-374000.0,13750000,-1241000.0,12509000,12509000
9076081,USD,2019,FY,2020-02-14,2022-02-25,43805845.0,44338205.0,638873000.0,-374293000.0,264580000.0,-163011000.0,-4773000.0,,-15879000.0,101569000,-63214000.0,-62533000.0,38355000,,38355000,-12159000.0,26196000,5987000.0,32183000,32183000
9076081,USD,2020,FY,2021-02-26,2022-02-25,40926581.0,41761623.0,465346000.0,-185316000.0,280030000.0,-159819000.0,-3450000.0,,-18133000.0,120211000,-73099000.0,-49020000.0,47112000,,47112000,-10910000.0,36202000,-15610000.0,20592000,20592000
9076081,USD,2021,FY,2022-02-25,2022-02-25,34262031.0,34262031.0,416637000.0,-241327000.0,175310000.0,-155980000.0,-3252000.0,,-18470000.0,19330000,-60711000.0,-38479000.0,-41381000,,-41381000,7783000.0,-33598000,,-33598000,-33598000
434282,USD,2018,FY,2019-03-01,2021-03-01,94579000.0,97153000.0,1242834000.0,-664465000.0,578369000.0,-449927000.0,-409175000.0,-40752000.0,,128442000,2830000.0,-4949000.0,131272000,,131272000,-26018000.0,105254000,,104740000,104740000
434282,USD,2019,FY,2020-03-02,2022-03-01,94251000.0,96287000.0,1701063000.0,-934276000.0,766787000.0,-634119000.0,-583540000.0,-50579000.0,,132668000,-36899000.0,-38493000.0,95769000,,95769000,-16540000.0,79229000,,79408000,79408000
434282,USD,2020,FY,2021-03-01,2023-03-01,94201000.0,94201000.0,1589500000.0,-931900000.0,657600000.0,-588800000.0,-542500000.0,-46300000.0,,68800000,-22000000.0,-46900000.0,46800000,-174300000.0,-127500000,600000.0,-126900000,,-126900000,-126900000
434282,USD,2021,FY,2022-03-01,2023-03-01,94025185.0,94025185.0,3133400000.0,-1270100000.0,1863300000.0,-1658600000.0,-849700000.0,-68000000.0,,204700000,-106600000.0,-115600000.0,98100000,252500000.0,350600000,-28600000.0,322000000,,322000000,322000000
434282,USD,2022,FY,2023-03-01,2023-03-01,184700000.0,200600000.0,3995700000.0,-1584600000.0,2411100000.0,-2154300000.0,-970600000.0,-76400000.0,,256800000,-114900000.0,-142800000.0,141900000,,141900000,16000000.0,157900000,,157900000,157900000
1841133,USD,2020,FY,2021-03-07,2022-03-07,26336029.0,26336029.0,,,,-11767000.0,-2425000.0,-9342000.0,,-11767000,257000.0,,-11510000,-9158000.0,-20668000,,-20668000,,-20668000,-22953000
1841133,USD,2021,FY,2022-03-07,2023-03-06,26336029.0,26336029.0,,,,-35672000.0,-12350000.0,-23322000.0,,-35672000,-90000.0,80000.0,-35762000,-11718000.0,-47480000,,-47480000,,-47480000,-52028000
1841133,USD,2022,FY,2023-03-06,2023-03-06,26311554.0,26311554.0,,,,-45135000.0,-18921000.0,-26214000.0,,-45135000,-109000.0,1375000.0,-45244000,,-45244000,,-45244000,,-45244000,-45244000
360213,USD,2018,FY,2020-05-15,2020-05-15,9485993.0,9485993.0,34575097.0,,,-34147823.0,-34147823.0,,,427274,-2690598.0,-2615598.0,-2263324,319717.0,-1943607,-1102701.0,-3046308,,-3046308,-3046308
360213,USD,2019,FY,2020-07-02,2021-04-13,10226432.0,10226432.0,35583131.0,,,-38579046.0,-38579046.0,,,-2995915,-822878.0,-972443.0,-3818793,-4857836.0,-8676629,-598176.0,-9274805,,-9274805,-9274805
360213,USD,2020,FY,2021-04-12,2022-04-15,14047725.0,14047725.0,37266367.0,,,-39898612.0,-39898612.0,,,-2632245,-250221.0,-328663.0,-2882466,-6147572.0,-9030038,-906644.0,-9936682,,-9936682,-9936682
360213,USD,2021,FY,2022-04-15,2023-04-17,14047725.0,14047725.0,45546791.0,,,-55092711.0,-53741538.0,,-1351173.0,-9545920,156836.0,-20985.0,-9389084,-5965903.0,-15354987,290476.0,-15064511,,-15064511,-15064511
360213,USD,2022,FY,2023-04-17,2023-04-17,26942389.0,26942389.0,42678659.0,,,-54515407.0,-52683203.0,,-1832204.0,-11836748,-130102.0,-43599.0,-11966850,-7711603.0,-19678453,1420235.0,-18258218,,-18258218,-18258218
10656696,USD,2018,FY,2019-03-28,2020-03-11,44429114.0,44429114.0,26235000.0,-19551000.0,6684000.0,-15661000.0,-8967000.0,-6694000.0,,-8977000,-69000.0,-69000.0,-9046000,-496000.0,-9542000,,-9542000,,-9542000,-9542000
10656696,USD,2019,FY,2020-03-11,2021-03-19,48132714.0,48132714.0,26726000.0,-19998000.0,6728000.0,-12299000.0,-7251000.0,-5048000.0,,-5571000,-201000.0,-201000.0,-5772000,1474000.0,-4298000,,-4298000,,-4298000,-4298000
10656696,USD,2020,FY,2021-03-19,2022-03-10,60458000.0,60458000.0,29424000.0,-23059000.0,6365000.0,-13282000.0,-7567000.0,-5715000.0,,-6917000,68000.0,-132000.0,-6849000,-4599000.0,-11448000,,-11448000,,-11448000,-11448000
10656696,USD,2021,FY,2022-03-10,2023-03-10,71899000.0,73179000.0,26046000.0,-21453000.0,4593000.0,-14555000.0,-7579000.0,-6976000.0,,-9962000,-455000.0,-851000.0,-10417000,5211000.0,-5206000,,-5206000,,-5206000,-5206000
10656696,USD,2022,FY,2023-03-10,2023-03-10,75637340.0,75637340.0,30531000.0,-20207000.0,10324000.0,-13259000.0,-7883000.0,-5376000.0,,-2935000,458000.0,-963000.0,-2477000,1374000.0,-1103000,,-1103000,,-1103000,-1103000
10384229,USD,2021,FY,2021-11-15,2023-11-29,57802000.0,58207000.0,1165.0,-364.0,801.0,-307.0,-240.0,-63.0,,494,2.0,,496,,496,-80.0,416,,416,416
446597,USD,2018,FY,2019-02-21,2021-02-25,58112838.0,58443467.0,8130631000.0,-6925178000.0,1205453000.0,-799157000.0,-799157000.0,,,406296000,-10798000.0,-10798000.0,395498000,-470000.0,395028000,-109106000.0,285922000,-2345000.0,283531000,283531000
446597,USD,2019,FY,2020-02-27,2022-02-24,56208280.0,56519281.0,9174611000.0,-7818743000.0,1355868000.0,-893453000.0,-893453000.0,,,462415000,-11556000.0,-11556000.0,450859000,30000.0,450889000,-125749000.0,325140000,,325140000,325140000
446597,USD,2020,FY,2021-02-25,2023-02-23,55196173.0,55421271.0,8797061000.0,-7401679000.0,1395382000.0,-903584000.0,-903584000.0,,,491798000,-7488000.0,-7488000.0,484310000,-231984000.0,252326000,-119383000.0,132943000,,132943000,132943000
446597,USD,2021,FY,2022-02-24,2023-02-23,53700603.0,53984658.0,9903580000.0,-8401843000.0,1501737000.0,-970937000.0,-970937000.0,,,530800000,-5122000.0,-5122000.0,525678000,3625000.0,529303000,-145602000.0,383701000,,383532000,383532000
446597,USD,2022,FY,2023-02-23,2023-02-23,49931940.0,50136262.0,11076120000.0,-9472526000.0,1603594000.0,-1038717000.0,-1038717000.0,,,564877000,-10438000.0,-10438000.0,554439000,4311000.0,558750000,-152628000.0,406122000,,406122000,406122000
11034437,USD,2018,FY,2018-12-04,2020-12-08,27266000.0,27266000.0,85617000.0,-67130000.0,18487000.0,-36764000.0,-21377000.0,-15387000.0,,-18277000,409000.0,733000.0,-17868000,-34000.0,-17902000,449000.0,-17453000,,-17453000,-17453000
11034437,USD,2019,FY,2019-12-10,2021-12-03,27983000.0,27983000.0,87265000.0,-72176000.0,15089000.0,-51523000.0,-32080000.0,-19443000.0,,-36434000,202000.0,629000.0,-36232000,302000.0,-35930000,-54000.0,-35984000,,-35984000,-35984000
11034437,USD,2020,FY,2020-12-08,2021-12-03,29136000.0,29136000.0,110128000.0,-74546000.0,35582000.0,-44900000.0,-24631000.0,-20269000.0,,-9318000,94000.0,-104000.0,-9224000,2284000.0,-6940000,-60000.0,-7000000,,-7000000,-7000000
11034437,USD,2021,FY,2021-12-03,2022-12-28,34020000.0,35789000.0,158444000.0,-96956000.0,61488000.0,-41992000.0,-24544000.0,-17448000.0,,19496000,673000.0,466000.0,20169000,6046000.0,26215000,-572000.0,25643000,,25643000,25643000
9076004,USD,2018,FY,2019-03-14,2020-03-05,4172185.0,4182649.0,234275463.0,-175550418.0,58725045.0,-40865704.0,-33914735.0,-6950969.0,,17859341,-269012.0,-1202272.0,17590329,0.0,17590329,-3084392.0,14505937,,14505937,14505937
9076004,USD,2019,FY,2020-03-05,2021-03-16,6235098.0,6270008.0,251742619.0,-189890070.0,61852549.0,-41743755.0,-35719188.0,-6024567.0,,20108794,-1251883.0,-1857961.0,18856911,-2650940.0,16205971,-2939829.0,13266142,,13266142,13266142
9076004,USD,2020,FY,2021-03-16,2022-03-17,6237698.0,6264521.0,197614590.0,-149527553.0,48087037.0,-32943101.0,-30193768.0,-2749333.0,,15143936,-288442.0,-2058600.0,14855494,-1638684.0,13216810,-620090.0,12596720,-7191198.0,5405522,5405522
9076004,USD,2021,FY,2022-03-17,2023-03-14,6262378.0,6263089.0,246522823.0,-189756610.0,56766213.0,-39319427.0,-35218028.0,-4101399.0,,17446786,1623774.0,-1747723.0,19070560,-11807512.0,7263048,-784465.0,6478583,2870588.0,9349171,9349171
9076004,USD,2022,FY,2023-03-14,2023-03-14,6223839.0,6237941.0,279265146.0,-220648900.0,58616246.0,-43750060.0,-39508849.0,-4241211.0,,14866186,236599.0,-2275612.0,15102785,-394329.0,14708456,-3767311.0,10941145,1360773.0,12301918,12301918
654077,USD,2017,FY,2018-04-12,2019-05-09,12347000.0,12626000.0,148487000.0,-119758000.0,28729000.0,-14340000.0,-10712000.0,,-3628000.0,14389000,-15108000.0,-15143000.0,-719000,73746000.0,73027000,11732000.0,84759000,,82129000,82129000
654077,USD,2018,FY,2019-04-11,2020-05-14,12606000.0,13448000.0,39891000.0,-38859000.0,1032000.0,-11704000.0,-10313000.0,,-1391000.0,-10672000,-7013000.0,-7152000.0,-17685000,30185000.0,12500000,-3552000.0,8948000,17131000.0,23352000,23352000
654077,USD,2019,FY,2020-04-10,2020-05-14,12606000.0,12606000.0,39710000.0,-33001000.0,6709000.0,-19974000.0,-18841000.0,,-1133000.0,-13265000,-3871000.0,-3821000.0,-17136000,-16981000.0,-34117000,9079000.0,-25038000,76957000.0,50485000,50485000
122948,USD,2018,FY,2019-02-27,2021-02-22,141200000.0,142900000.0,10151000000.0,-7672000000.0,2479000000.0,-935000000.0,-721000000.0,-235000000.0,,1544000000,-182000000.0,-235000000.0,1362000000,-52000000.0,1310000000,-226000000.0,1084000000,,1080000000,1080000000
122948,USD,2019,FY,2020-02-26,2022-02-25,137400000.0,138500000.0,9273000000.0,-7039000000.0,2234000000.0,-985000000.0,-691000000.0,-234000000.0,,1249000000,-221000000.0,-218000000.0,1028000000,-126000000.0,902000000,-140000000.0,762000000,,759000000,759000000
122948,USD,2020,FY,2021-02-22,2023-02-15,135500000.0,136500000.0,8473000000.0,-6498000000.0,1975000000.0,-999000000.0,-654000000.0,-226000000.0,,976000000,-218000000.0,-210000000.0,758000000,-228000000.0,530000000,-41000000.0,489000000,,478000000,478000000
122948,USD,2021,FY,2022-02-25,2023-02-15,132500000.0,134600000.0,10476000000.0,-7976000000.0,2500000000.0,-637000000.0,-795000000.0,-254000000.0,,1863000000,-181000000.0,-198000000.0,1682000000,-600000000.0,1082000000,-215000000.0,867000000,,857000000,857000000
122948,USD,2022,FY,2023-02-15,2023-02-15,135500000.0,136500000.0,10580000000.0,-8443000000.0,2137000000.0,-889000000.0,-726000000.0,-264000000.0,,1248000000,-176000000.0,-182000000.0,1072000000,-95000000.0,977000000,-181000000.0,796000000,,793000000,793000000
12442238,USD,2022,FY,2023-02-24,2023-02-24,8666359.0,8666359.0,13764237000.0,-5294395000.0,8469842000.0,-6582531000.0,,,-1761023000.0,1887311000,-1065447000.0,-912237000.0,821864000,236296000.0,1058160000,38978000.0,1097138000,,1097138000,1103166000
255983,USD,2018,FY,2018-11-19,2020-11-16,632000000.0,635300000.0,17408000000.0,-9976000000.0,7432000000.0,-4269000000.0,-4269000000.0,,,3163000000,-159000000.0,-159000000.0,3004000000,-337000000.0,2667000000,-443000000.0,2224000000,,2203000000,2203000000
255983,USD,2019,FY,2019-11-18,2021-11-15,616200000.0,620600000.0,18372000000.0,-10557000000.0,7815000000.0,-4457000000.0,-4457000000.0,,,3358000000,-499000000.0,-174000000.0,2859000000,,2859000000,-531000000.0,2328000000,,2306000000,2306000000
255983,USD,2020,FY,2020-11-16,2022-11-14,602900000.0,606600000.0,16785000000.0,-9776000000.0,7009000000.0,-3986000000.0,-3986000000.0,,,3023000000,-688000000.0,-156000000.0,2335000000,,2335000000,-345000000.0,1990000000,,1965000000,1965000000
255983,USD,2021,FY,2021-11-15,2023-11-13,598700000.0,602300000.0,12932000000.0,-7202000000.0,5730000000.0,-3494000000.0,-3494000000.0,,,2236000000,-474000000.0,-155000000.0,1762000000,,1762000000,-346000000.0,1416000000,911000000.0,2303000000,2303000000
255983,USD,2022,FY,2022-11-14,2023-11-13,592900000.0,596300000.0,13804000000.0,-7498000000.0,6306000000.0,-3614000000.0,-3614000000.0,,,2692000000,-713000000.0,-194000000.0,1979000000,453000000.0,2432000000,-549000000.0,1883000000,1347000000.0,3231000000,3231000000
1300947,USD,2018,FY,2019-02-15,2021-02-12,2017000000.0,2020000000.0,46378000000.0,-29401000000.0,16977000000.0,-10038000000.0,-6792000000.0,,-3246000000.0,6939000000,-1200000000.0,-2703000000.0,5739000000,-2169000000.0,3570000000,-237000000.0,3333000000,,2882000000,2515000000
1300947,USD,2019,FY,2020-02-14,2022-02-11,2019000000.0,2021000000.0,50069000000.0,-31004000000.0,19065000000.0,-10382000000.0,-6991000000.0,,-3391000000.0,8683000000,-425000000.0,-2663000000.0,8258000000,-723000000.0,7535000000,-1708000000.0,5827000000,,5705000000,5322000000
1300947,USD,2020,FY,2021-02-12,2023-02-10,2022000000.0,2023000000.0,39087000000.0,-20669000000.0,18418000000.0,-10461000000.0,-6749000000.0,,-3712000000.0,7957000000,-1416000000.0,-2790000000.0,6541000000,-2351000000.0,4190000000,-774000000.0,3416000000,,3363000000,2983000000
1300947,USD,2021,FY,2022-02-11,2023-02-10,2005882353.0,2026000000.0,47071000000.0,-28702000000.0,18369000000.0,-10564000000.0,-6712000000.0,,-3852000000.0,7805000000,35000000.0,-2655000000.0,7840000000,-111000000.0,7729000000,-1415000000.0,6314000000,,6189000000,5816000000
1300947,USD,2022,FY,2023-02-10,2023-02-10,2020000000.0,2020000000.0,53309000000.0,-32589000000.0,20720000000.0,-12536000000.0,-8219000000.0,,-4317000000.0,8184000000,-1712000000.0,-3179000000.0,6472000000,-1930000000.0,4542000000,-1604000000.0,2938000000,,3003000000,2589000000
998439,USD,2018,FY,2019-02-19,2021-02-24,,,3431000000.0,-1819000000.0,1612000000.0,-964000000.0,-501000000.0,,-398000000.0,648000000,-126000000.0,-152000000.0,522000000,,522000000,1000000.0,523000000,,521000000,485000000
998439,USD,2019,FY,2020-02-19,2021-02-24,,,2960000000.0,-1279000000.0,1681000000.0,-1026000000.0,-526000000.0,,-433000000.0,655000000,-170000000.0,-190000000.0,485000000,-86000000.0,399000000,1000000.0,400000000,,396000000,360000000
998439,USD,2020,FY,2021-02-24,2021-02-24,,,2463000000.0,-965000000.0,1498000000.0,-1005000000.0,-516000000.0,,-420000000.0,493000000,-382000000.0,-178000000.0,111000000,-28000000.0,83000000,,83000000,,88000000,52000000
530918,USD,2018,FY,2019-02-28,2021-02-26,223960000.0,223960000.0,2947078000.0,-1631682000.0,1315396000.0,-831863000.0,-646037000.0,-185826000.0,,483533000,-469703000.0,-521656000.0,13830000,-952662000.0,-938832000,-22935000.0,-961767000,-69702000.0,-1031469000,-1031469000
530918,USD,2019,FY,2020-02-26,2022-03-01,226050000.0,226050000.0,2914364000.0,-1569338000.0,1345026000.0,-763152000.0,-632420000.0,-130732000.0,,581874000,-555411000.0,-538734000.0,26463000,-371367000.0,-344904000,-15680000.0,-360584000,-62052000.0,-422636000,-422636000
530918,USD,2020,FY,2021-02-26,2023-03-06,229314000.0,233653000.0,2903074000.0,-1442511000.0,1460563000.0,-824079000.0,-698506000.0,-125573000.0,,636484000,-511829000.0,-532939000.0,124655000,-151173000.0,-26518000,273982000.0,247464000,-63520000.0,183944000,183944000
530918,USD,2021,FY,2022-03-01,2023-03-06,233578000.0,233578000.0,2993206000.0,-1221064000.0,1772142000.0,-985200000.0,-861760000.0,-123440000.0,,786942000,-542579000.0,-562353000.0,244363000,-790966000.0,-546603000,-22478000.0,-569081000,-44164000.0,-613245000,-613245000
530918,USD,2022,FY,2023-03-06,2023-03-06,233681000.0,233681000.0,2318875000.0,-1092499000.0,1226376000.0,-905202000.0,-777169000.0,-128033000.0,,321174000,-315722000.0,-349776000.0,5452000,-2893554000.0,-2888102000,-21516000.0,-2909618000,-13487000.0,-2923105000,-2923105000
12444469,USD,2022,FY,2023-04-04,2023-04-04,25995000.0,25995000.0,,,,-1436557.0,-1269757.0,,,-1436557,3064160.0,,1627603,,1627603,-584234.0,1043369,,1043369,1043369
11795262,USD,2020,FY,2021-03-05,2023-03-10,64066841.0,64066841.0,79565000.0,-21358000.0,58207000.0,-52133000.0,-45815000.0,-6318000.0,,6074000,-1580000.0,-1662000.0,4494000,,4494000,-433000.0,4061000,,4061000,4061000
11795262,USD,2021,FY,2022-02-10,2023-03-10,83045000000.0,83045000000.0,111700000.0,-31845000.0,79855000.0,-355739000.0,-202339000.0,-153400000.0,,-275884000,-5779000.0,-4594000.0,-281663000,,-281663000,-579000.0,-282242000,,-158317000,-158317000
